Ticker,Name,Weight,Shares,Price
HOOK UW Equity,Hookipa Pharma Inc,--,--,9.06
OVV UN Equity,Ovintiv Inc,--,--,30.19
ZM UW Equity,Zoom Video Communications Inc,--,--,401.12
GPRE UW Equity,Green Plains Inc,--,--,32.84
MPX UN Equity,Marine Products Corp,--,--,15.96
DENN UR Equity,Denny's Corp,--,--,16.06
GNLN UQ Equity,Greenlane Holdings Inc,--,--,4.16
VNDA UQ Equity,Vanda Pharmaceuticals Inc,--,--,20.32
STOR UN Equity,STORE Capital Corp,--,--,35.88
INGN UW Equity,Inogen Inc,--,--,64.61
VSTO UN Equity,Vista Outdoor Inc,--,--,41.14
USCR UW Equity,US Concrete Inc,--,--,74.13
ISBC UW Equity,Investors Bancorp Inc,--,--,13.71
WSBF UW Equity,Waterstone Financial Inc,--,--,19.14
ILPT UW Equity,Industrial Logistics Properties Trust,--,--,26.38
ULTA UW Equity,Ulta Beauty Inc,--,--,351.97
BX UN Equity,Blackstone Group Inc/The,--,--,97.54
RXT UW Equity,Rackspace Technology Inc,--,--,19.96
LPG UN Equity,Dorian LPG Ltd,--,--,13.23
BIGC UQ Equity,BigCommerce Holdings Inc,--,--,66.71
ADNT UN Equity,Adient PLC,--,--,42.69
HYLN UN Equity,Hyliion Holdings Corp,--,--,11.39
KREF UN Equity,KKR Real Estate Finance Trust Inc,--,--,21.34
DSP UW Equity,Viant Technology Inc,--,--,27.11
MUSA UN Equity,Murphy USA Inc,--,--,132.2
FN UN Equity,Fabrinet,--,--,92.83
TPB UN Equity,Turning Point Brands Inc,--,--,46.29
AMRK UW Equity,A-Mark Precious Metals Inc,--,--,46.8
BL UW Equity,Blackline Inc,--,--,114.46
TCRR UW Equity,TCR2 Therapeutics Inc,--,--,15.44
UMH UN Equity,UMH Properties Inc,--,--,21.97
NCBS UR Equity,Nicolet Bankshares Inc,--,--,70.56
EYE UW Equity,National Vision Holdings Inc,--,--,50.35
NPCE UQ Equity,NeuroPace Inc,--,--,22.37
ZY UW Equity,Zymergen Inc,--,--,40.36
ACCO UN Equity,ACCO Brands Corp,--,--,8.37
LE UR Equity,Lands' End Inc,--,--,39.26
CARG UW Equity,Cargurus Inc,--,--,25.65
KIDS UQ Equity,OrthoPediatrics Corp,--,--,61.71
AOS UN Equity,A O Smith Corp,--,--,70.41
BKD UN Equity,Brookdale Senior Living Inc,--,--,8.14
SLP UW Equity,Simulations Plus Inc,--,--,54.46
ALHC UW Equity,Alignment Healthcare Inc,--,--,22.98
IKNA UQ Equity,Ikena Oncology Inc,--,--,13.04
FF UN Equity,FutureFuel Corp,--,--,9.38
EWTX UW Equity,Edgewise Therapeutics Inc,--,--,21.04
NVEE UR Equity,NV5 Global Inc,--,--,94
SSP UW Equity,EW Scripps Co/The,--,--,20.29
ONEW UQ Equity,OneWater Marine Inc,--,--,40.54
DSGN UW Equity,Design Therapeutics Inc,--,--,19.14
MRTX UW Equity,Mirati Therapeutics Inc,--,--,163.81
AMC UN Equity,AMC Entertainment Holdings Inc,--,--,49.96
FRST UQ Equity,Primis Financial Corp,--,--,14.87
PTON UW Equity,Peloton Interactive Inc,--,--,123.69
OPRT UW Equity,Oportun Financial Corp,--,--,20.28
SLQT UN Equity,Selectquote Inc,--,--,18.18
AGS UN Equity,PlayAGS Inc,--,--,9.18
SLDB UW Equity,Solid Biosciences Inc,--,--,3.5
FMBH UQ Equity,First Mid Bancshares Inc,--,--,39.75
PGRE UN Equity,Paramount Group Inc,--,--,10.12
HEES UW Equity,H&E Equipment Services Inc,--,--,31.52
PLSE UR Equity,Pulse Biosciences Inc,--,--,17.59
INFN UW Equity,Infinera Corp,--,--,10.18
ELY UN Equity,Callaway Golf Co,--,--,32.74
SHC UW Equity,Sotera Health Co,--,--,24.18
INFU UA Equity,InfuSystem Holdings Inc,--,--,19.87
BPMC UW Equity,Blueprint Medicines Corp,--,--,85.81
HYRE UR Equity,HyreCar Inc,--,--,19.51
LOVE UQ Equity,Lovesac Co/The,--,--,73.26
TDG UN Equity,TransDigm Group Inc,--,--,656.43
CBOE UF Equity,Cboe Global Markets Inc,--,--,117.38
NGM UW Equity,NGM Biopharmaceuticals Inc,--,--,21.58
AGX UN Equity,Argan Inc,--,--,46.42
UEC UA Equity,Uranium Energy Corp,--,--,2.39
YELP UN Equity,Yelp Inc,--,--,39.58
CERT UW Equity,Certara Inc,--,--,26.98
FDMT UW Equity,4D Molecular Therapeutics Inc,--,--,24.03
FSR UN Equity,Fisker Inc,--,--,17.97
SPKE UW Equity,Spark Energy Inc,--,--,11.91
GES UN Equity,Guess? Inc,--,--,24.96
RH UN Equity,RH,--,--,690.7
CERC UR Equity,Cerecor Inc,--,--,3.2
KRUS UQ Equity,Kura Sushi USA Inc,--,--,36.5
PSN UN Equity,Parsons Corp,--,--,39.17
CDK UW Equity,CDK Global Inc,--,--,49.23
MWA UN Equity,Mueller Water Products Inc,--,--,14.55
BPYU UW Equity,Brookfield Property REIT Inc,--,--,18.93
VXRT UR Equity,Vaxart Inc,--,--,7.36
COWN UW Equity,Cowen Inc,--,--,40.46
CLSK UR Equity,Cleanspark Inc,--,--,16.16
ARCH UN Equity,Arch Resources Inc,--,--,56.46
AMAL UQ Equity,Amalgamated Financial Corp,--,--,15.4
BRP UW Equity,BRP Group Inc,--,--,26.99
MGY UN Equity,Magnolia Oil & Gas Corp,--,--,15.19
DMTK UR Equity,DermTech Inc,--,--,38.14
FIVE UW Equity,Five Below Inc,--,--,195.01
MTEM UW Equity,Molecular Templates Inc,--,--,7.64
KRG UN Equity,Kite Realty Group Trust,--,--,21.67
IESC UQ Equity,IES Holdings Inc,--,--,49.64
HPK UQ Equity,HighPeak Energy Inc,--,--,11.11
FOLD UQ Equity,Amicus Therapeutics Inc,--,--,9.3
FTNT UW Equity,Fortinet Inc,--,--,251.15
VVNT UN Equity,Vivint Smart Home Inc,--,--,12.68
AMEH UR Equity,Apollo Medical Holdings Inc,--,--,74.15
DEI UN Equity,Douglas Emmett Inc,--,--,33.63
FATE UQ Equity,Fate Therapeutics Inc,--,--,87.39
GAN UR Equity,GAN Ltd,--,--,16.44
DOX UW Equity,Amdocs Ltd,--,--,77.93
NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,--,--,28.06
SPR UN Equity,Spirit AeroSystems Holdings Inc,--,--,46.3
BDSI UW Equity,BioDelivery Sciences International Inc,--,--,3.68
RCUS UN Equity,Arcus Biosciences Inc,--,--,27.98
PEN UN Equity,Penumbra Inc,--,--,275.9
WLDN UQ Equity,Willdan Group Inc,--,--,38.62
HA UW Equity,Hawaiian Holdings Inc,--,--,23.75
OSW UR Equity,OneSpaWorld Holdings Ltd,--,--,9.45
CELC UR Equity,Celcuity Inc,--,--,24.25
CLNE UW Equity,Clean Energy Fuels Corp,--,--,9.46
OMER UQ Equity,Omeros Corp,--,--,14.76
OC UN Equity,Owens Corning,--,--,96.58
KYMR UQ Equity,Kymera Therapeutics Inc,--,--,54.35
LLNW UW Equity,Limelight Networks Inc,--,--,2.85
AIMC UW Equity,Altra Industrial Motion Corp,--,--,63.53
YUMC UN Equity,Yum China Holdings Inc,--,--,66.58
NCMI UW Equity,National CineMedia Inc,--,--,4.9
HWM UN Equity,Howmet Aerospace Inc,--,--,33.51
RUN UW Equity,Sunrun Inc,--,--,56.57
PRTS UW Equity,CarParts.com Inc,--,--,18.48
COOP UR Equity,Mr Cooper Group Inc,--,--,33.09
PANW UN Equity,Palo Alto Networks Inc,--,--,391.9
BRBS UA Equity,Blue Ridge Bankshares Inc,--,--,18.16
ATHX UR Equity,Athersys Inc,--,--,1.45
VUZI UR Equity,Vuzix Corp,--,--,17.92
CSX UW Equity,CSX Corp,--,--,32.4
VG UW Equity,Vonage Holdings Corp,--,--,14.55
AGTI UN Equity,Agiliti Inc,--,--,21.61
TRN UN Equity,Trinity Industries Inc,--,--,26.15
UFI UN Equity,Unifi Inc,--,--,23.2
TMCI UW Equity,Treace Medical Concepts Inc,--,--,29.02
SWIM UW Equity,Latham Group Inc,--,--,30.37
SBH UN Equity,Sally Beauty Holdings Inc,--,--,21.5
ESRT UN Equity,Empire State Realty Trust Inc,--,--,12.1
RAIN UW Equity,Rain Therapeutics Inc,--,--,16.56
BURL UN Equity,Burlington Stores Inc,--,--,334.69
RMAX UN Equity,RE/MAX Holdings Inc,--,--,33.12
GRBK UR Equity,Green Brick Partners Inc,--,--,22.45
ARE UN Equity,Alexandria Real Estate Equities Inc,--,--,186.42
PACB UW Equity,Pacific Biosciences of California Inc,--,--,33.03
GLRE UW Equity,Greenlight Capital Re Ltd,--,--,8.98
RADI UQ Equity,Radius Global Infrastructure Inc,--,--,14.75
AVNW UW Equity,Aviat Networks Inc,--,--,32.79
CLFD UQ Equity,Clearfield Inc,--,--,38.19
CNK UN Equity,Cinemark Holdings Inc,--,--,20.74
CAI UN Equity,CAI International Inc,--,--,56
CHGG UN Equity,Chegg Inc,--,--,86.26
COUP UW Equity,Coupa Software Inc,--,--,277.34
NMTR UR Equity,9 Meters Biopharma Inc,--,--,1.07
ESGC UN Equity,Eros STX Global Corp,--,--,1.48
PRO UN Equity,PROS Holdings Inc,--,--,46.52
KAR UN Equity,KAR Auction Services Inc,--,--,17.31
AFIB UW Equity,Acutus Medical Inc,--,--,15.84
BATRA UW Equity,Liberty Media Corp-Liberty Braves,--,--,28.43
BATRK UW Equity,Liberty Media Corp-Liberty Braves,--,--,27.69
OSH UN Equity,Oak Street Health Inc,--,--,59.74
LSXMA UW Equity,Liberty Media Corp-Liberty SiriusXM,--,--,46.81
LSXMK UW Equity,Liberty Media Corp-Liberty SiriusXM,--,--,46.53
TSLA UW Equity,Tesla Inc,--,--,659.58
ECHO UW Equity,Echo Global Logistics Inc,--,--,28.79
TSHA UW Equity,Taysha Gene Therapies Inc,--,--,19.8
CVI UN Equity,CVR Energy Inc,--,--,16.82
PZN UN Equity,Pzena Investment Management Inc,--,--,10.75
SSNC UW Equity,SS&C Technologies Holdings Inc,--,--,73.42
FWONA UW Equity,Liberty Media Corp-Liberty Formula One,--,--,43.89
FWONK UW Equity,Liberty Media Corp-Liberty Formula One,--,--,49.15
NUVB UN Equity,Nuvation Bio Inc,--,--,9.27
G UN Equity,Genpact Ltd,--,--,46.54
ROIC UW Equity,Retail Opportunity Investments Corp,--,--,17.63
EVRG UN Equity,Evergy Inc,--,--,61.71
TRS UW Equity,TriMas Corp,--,--,29.02
IMPL UQ Equity,Impel Neuropharma Inc,--,--,8.87
KW UN Equity,Kennedy-Wilson Holdings Inc,--,--,19.94
PGNY UW Equity,Progyny Inc,--,--,61.53
TRGP UN Equity,Targa Resources Corp,--,--,43.98
TITN UW Equity,Titan Machinery Inc,--,--,29.43
NWS UW Equity,News Corp,--,--,24.09
LSF UA Equity,Laird Superfood Inc,--,--,30.45
CWH UN Equity,Camping World Holdings Inc,--,--,38.16
FIVN UQ Equity,Five9 Inc,--,--,192.48
EBSB UW Equity,Meridian Bancorp Inc,--,--,19.53
AOUT UW Equity,American Outdoor Brands Inc,--,--,34.2
SITE UN Equity,SiteOne Landscape Supply Inc,--,--,171.39
SKIN UR Equity,Beauty Health Co/The,--,--,18.86
TMHC UN Equity,Taylor Morrison Home Corp,--,--,25.72
AIRC UN Equity,Apartment Income REIT Corp,--,--,49.62
TMUS UW Equity,T-Mobile US Inc,--,--,146.75
MSP UN Equity,Datto Holding Corp,--,--,27.47
CDEV UR Equity,Centennial Resource Development Inc/DE,--,--,6.67
ARWR UW Equity,Arrowhead Pharmaceuticals Inc,--,--,63.07
MMS UN Equity,Maximus Inc,--,--,86.55
NFBK UW Equity,Northfield Bancorp Inc,--,--,15.86
IIIN UN Equity,Insteel Industries Inc,--,--,33.32
SQ UN Equity,Square Inc,--,--,246.7
IRDM UW Equity,Iridium Communications Inc,--,--,39.45
CONE UW Equity,CyrusOne Inc,--,--,72.83
SMBK UR Equity,SmartFinancial Inc,--,--,23.7
APA UW Equity,APA Corp,--,--,20.54
DAN UN Equity,Dana Inc,--,--,22.76
WGO UN Equity,Winnebago Industries Inc,--,--,66.45
TTCF UR Equity,Tattooed Chef Inc,--,--,20.6
SATS UW Equity,EchoStar Corp,--,--,23.74
HMHC UW Equity,Houghton Mifflin Harcourt Co,--,--,10.56
TNDM UQ Equity,Tandem Diabetes Care Inc,--,--,100.49
PLNT UN Equity,Planet Fitness Inc,--,--,74.02
ST UN Equity,Sensata Technologies Holding PLC,--,--,57.44
ZGNX UQ Equity,Zogenix Inc,--,--,17.77
ERII UW Equity,Energy Recovery Inc,--,--,21.79
MG UN Equity,Mistras Group Inc,--,--,9.45
LOPE UW Equity,Grand Canyon Education Inc,--,--,90.59
IBIO UA Equity,iBio Inc,--,--,1.43
AMRS UW Equity,Amyris Inc,--,--,15.99
NODK UR Equity,NI Holdings Inc,--,--,19.04
APOG UW Equity,Apogee Enterprises Inc,--,--,39.19
ALPN UQ Equity,Alpine Immune Sciences Inc,--,--,8.74
MEC UN Equity,Mayville Engineering Co Inc,--,--,19.06
SPFI UW Equity,South Plains Financial Inc,--,--,22.57
CRTX UW Equity,Cortexyme Inc,--,--,53.41
HCHC UN Equity,HC2 Holdings Inc,--,--,4.02
AIN UN Equity,Albany International Corp,--,--,87.11
ATO UN Equity,Atmos Energy Corp,--,--,97.08
BOH UN Equity,Bank of Hawaii Corp,--,--,82.32
B UN Equity,Barnes Group Inc,--,--,49.91
BKH UN Equity,Black Hills Corp,--,--,65.49
LPLA UW Equity,LPL Financial Holdings Inc,--,--,137.04
MTRN UN Equity,Materion Corp,--,--,74.06
TRTN UN Equity,Triton International Ltd,--,--,50.42
JBGS UN Equity,JBG SMITH Properties,--,--,31.79
DRVN UW Equity,Driven Brands Holdings Inc,--,--,29.74
BVS UW Equity,Bioventus Inc,--,--,16.57
CBT UN Equity,Cabot Corp,--,--,57.11
SURF UQ Equity,Surface Oncology Inc,--,--,7.2
PLTK UW Equity,Playtika Holding Corp,--,--,22.92
APR UW Equity,Apria Inc,--,--,27.07
CSL UN Equity,Carlisle Cos Inc,--,--,189.7
SGFY UN Equity,Signify Health Inc,--,--,29.8
BKU UN Equity,BankUnited Inc,--,--,41.27
CHE UN Equity,Chemed Corp,--,--,481.78
CBB UN Equity,Cincinnati Bell Inc,--,--,15.42
CMC UN Equity,Commercial Metals Co,--,--,30.27
PSFE UN Equity,Paysafe Ltd,--,--,11.25
CTS UN Equity,CTS Corp,--,--,35.96
CW UN Equity,Curtiss-Wright Corp,--,--,120.58
DBD UN Equity,Diebold Nixdorf Inc,--,--,12.36
PEB UN Equity,Pebblebrook Hotel Trust,--,--,22.82
DCI UN Equity,Donaldson Co Inc,--,--,63.86
GTBP UR Equity,GT Biopharma Inc,--,--,14.9
DY UN Equity,Dycom Industries Inc,--,--,72.75
GNRC UN Equity,Generac Holdings Inc,--,--,429.35
ESE UN Equity,ESCO Technologies Inc,--,--,94
CLDT UN Equity,Chatham Lodging Trust,--,--,12.15
FSS UN Equity,Federal Signal Corp,--,--,39.06
LEA UN Equity,Lear Corp,--,--,172.3
FCF UN Equity,First Commonwealth Financial Corp,--,--,13.56
UNFI UN Equity,United Natural Foods Inc,--,--,35.59
JACK UW Equity,Jack in the Box Inc,--,--,110.97
TRNO UN Equity,Terreno Realty Corp,--,--,65.55
GATX UN Equity,GATX Corp,--,--,86.69
AJRD UN Equity,Aerojet Rocketdyne Holdings Inc,--,--,48.22
CALX UN Equity,Calix Inc,--,--,47.64
GGG UN Equity,Graco Inc,--,--,76.28
HAE UN Equity,Haemonetics Corp,--,--,65.24
AVNT UN Equity,Avient Corp,--,--,46.66
HE UN Equity,Hawaiian Electric Industries Inc,--,--,42.34
MTH UN Equity,Meritage Homes Corp,--,--,92.66
CHTR UW Equity,Charter Communications Inc,--,--,729.54
HMN UN Equity,Horace Mann Educators Corp,--,--,38.19
UBA UN Equity,Urstadt Biddle Properties Inc,--,--,19.07
HUBB UN Equity,Hubbell Inc,--,--,183.4
IDA UN Equity,IDACORP Inc,--,--,97.63
IEX UN Equity,IDEX Corp,--,--,219.37
INT UN Equity,World Fuel Services Corp,--,--,30.52
MIME UW Equity,Mimecast Ltd,--,--,54.47
KMT UN Equity,Kennametal Inc,--,--,34.7
ESTE UN Equity,Earthstone Energy Inc,--,--,11.32
LZB UN Equity,La-Z-Boy Inc,--,--,36.6
SR UN Equity,Spire Inc,--,--,72.11
LDL UN Equity,Lydall Inc,--,--,61.05
PLOW UN Equity,Douglas Dynamics Inc,--,--,40
MDC UN Equity,MDC Holdings Inc,--,--,49.92
ALE UN Equity,ALLETE Inc,--,--,68.8
HPP UN Equity,Hudson Pacific Properties Inc,--,--,27.81
MLI UN Equity,Mueller Industries Inc,--,--,41.19
NFG UN Equity,National Fuel Gas Co,--,--,51.89
GDOT UN Equity,Green Dot Corp,--,--,46.26
NPK UN Equity,National Presto Industries Inc,--,--,100.45
NJR UN Equity,New Jersey Resources Corp,--,--,39.68
OGE UN Equity,OGE Energy Corp,--,--,33.97
OLN UN Equity,Olin Corp,--,--,43.78
OMI UN Equity,Owens & Minor Inc,--,--,41.58
DOOR UN Equity,Masonite International Corp,--,--,110.43
OXM UN Equity,Oxford Industries Inc,--,--,95
PKE UN Equity,Park Aerospace Corp,--,--,14.82
TDW UN Equity,Tidewater Inc,--,--,11.92
AFG UN Equity,American Financial Group Inc/OH,--,--,121.58
PVH UN Equity,PVH Corp,--,--,106.8
THR UN Equity,Thermon Group Holdings Inc,--,--,16.43
PCH UW Equity,PotlatchDeltic Corp,--,--,53.12
RJF UN Equity,Raymond James Financial Inc,--,--,130.67
RLI UN Equity,RLI Corp,--,--,104.47
ROL UN Equity,Rollins Inc,--,--,34.95
SJI UN Equity,South Jersey Industries Inc,--,--,26.09
COR UN Equity,CoreSite Realty Corp,--,--,136.57
ASXC UA Equity,Asensus Surgical Inc,--,--,2.85
OCDX UW Equity,Ortho Clinical Diagnostics Holdings PLC,--,--,21.24
SWX UN Equity,Southwest Gas Holdings Inc,--,--,66.04
NDLS UW Equity,Noodles & Co,--,--,12.46
SMP UN Equity,Standard Motor Products Inc,--,--,43.27
UNVR UN Equity,Univar Solutions Inc,--,--,23.97
CSWI UW Equity,CSW Industrials Inc,--,--,118.82
PJT UN Equity,PJT Partners Inc,--,--,71.43
SXI UN Equity,Standex International Corp,--,--,93.25
BAH UN Equity,Booz Allen Hamilton Holding Corp,--,--,87.15
QRVO UW Equity,Qorvo Inc,--,--,194.3
BTAI UR Equity,Bioxcel Therapeutics Inc,--,--,27.55
AL UN Equity,Air Lease Corp,--,--,41.05
SF UN Equity,Stifel Financial Corp,--,--,64.52
MSGS UN Equity,Madison Square Garden Sports Corp,--,--,170.24
RGR UN Equity,Sturm Ruger & Co Inc,--,--,82.77
THO UN Equity,Thor Industries Inc,--,--,109.64
ZG UW Equity,Zillow Group Inc,--,--,120.37
TR UN Equity,Tootsie Roll Industries Inc,--,--,33.4
TTC UN Equity,Toro Co/The,--,--,110.26
TG UN Equity,Tredegar Corp,--,--,13.07
UGI UN Equity,UGI Corp,--,--,45.94
UNF UN Equity,UniFirst Corp/MA,--,--,219.79
SXT UN Equity,Sensient Technologies Corp,--,--,86.1
VRA UW Equity,Vera Bradley Inc,--,--,11.68
UHT UN Equity,Universal Health Realty Income Trust,--,--,61.4
UVV UN Equity,Universal Corp/VA,--,--,56.44
TALO UN Equity,Talos Energy Inc,--,--,14.82
AVA UN Equity,Avista Corp,--,--,42.59
WRI UN Equity,Weingarten Realty Investors,--,--,31.83
BE UN Equity,Bloom Energy Corp,--,--,25.99
WST UN Equity,West Pharmaceutical Services Inc,--,--,368.99
WWW UN Equity,Wolverine World Wide Inc,--,--,32.89
CBRL UW Equity,Cracker Barrel Old Country Store Inc,--,--,146.77
SAVA UR Equity,Cassava Sciences Inc,--,--,92.8
HNI UN Equity,HNI Corp,--,--,42.01
KELYA UW Equity,Kelly Services Inc,--,--,22.77
SC UN Equity,Santander Consumer USA Holdings Inc,--,--,40.08
MLHR UW Equity,Herman Miller Inc,--,--,47.02
SON UN Equity,Sonoco Products Co,--,--,66.45
GNTY UW Equity,Guaranty Bancshares Inc/TX,--,--,33.1
ESI UN Equity,Element Solutions Inc,--,--,22.83
AAON UW Equity,AAON Inc,--,--,62.45
VRNT UW Equity,Verint Systems Inc,--,--,44.35
ARCB UW Equity,ArcBest Corp,--,--,57.94
MESA UW Equity,Mesa Air Group Inc,--,--,9
AVD UN Equity,American Vanguard Corp,--,--,17.18
TVTY UW Equity,Tivity Health Inc,--,--,26.12
ATNI UW Equity,ATN International Inc,--,--,45.27
AZZ UN Equity,AZZ Inc,--,--,51.16
MCBS UW Equity,Metrocity Bankshares Inc,--,--,17.53
FREQ UW Equity,Frequency Therapeutics Inc,--,--,9.14
BHE UN Equity,Benchmark Electronics Inc,--,--,27.34
BIO UN Equity,Bio-Rad Laboratories Inc,--,--,667.4
KNX UN Equity,Knight-Swift Transportation Holdings Inc,--,--,47.29
BKE UN Equity,Buckle Inc/The,--,--,46.87
CNR UN Equity,Cornerstone Building Brands Inc,--,--,17.26
STAG UN Equity,STAG Industrial Inc,--,--,38.37
CTLT UN Equity,Catalent Inc,--,--,113.15
MYRG UW Equity,MYR Group Inc,--,--,87.51
BMI UN Equity,Badger Meter Inc,--,--,100.03
SYF UN Equity,Synchrony Financial,--,--,47.87
BRC UN Equity,Brady Corp,--,--,54.76
INN UN Equity,Summit Hotel Properties Inc,--,--,9.13
CATO UN Equity,Cato Corp/The,--,--,17.13
FOUR UN Equity,Shift4 Payments Inc,--,--,96.42
CAKE UW Equity,Cheesecake Factory Inc/The,--,--,52.6
AMTI UW Equity,Applied Molecular Transport Inc,--,--,44.28
AAT UN Equity,American Assets Trust Inc,--,--,37.46
CASY UW Equity,Casey's General Stores Inc,--,--,193.33
CHEF UW Equity,Chefs' Warehouse Inc/The,--,--,30.35
CATY UW Equity,Cathay General Bancorp,--,--,37.91
PSTL UN Equity,Postal Realty Trust Inc,--,--,18.61
CBU UN Equity,Community Bank System Inc,--,--,73.36
CENTA UW Equity,Central Garden & Pet Co,--,--,46.47
CGNX UW Equity,Cognex Corp,--,--,84.79
CHCO UW Equity,City Holding Co,--,--,73.5
CLH UN Equity,Clean Harbors Inc,--,--,91.5
CRK UN Equity,Comstock Resources Inc,--,--,6.35
RLJ UN Equity,RLJ Lodging Trust,--,--,14.51
CMTL UW Equity,Comtech Telecommunications Corp,--,--,25.55
COHU UW Equity,Cohu Inc,--,--,35.35
COLB UW Equity,Columbia Banking System Inc,--,--,36.41
BH UN Equity,Biglari Holdings Inc,--,--,157.2
CRUS UW Equity,Cirrus Logic Inc,--,--,84.84
CRVL UW Equity,CorVel Corp,--,--,137.22
FMTX UQ Equity,Forma Therapeutics Holdings Inc,--,--,24.57
DGII UW Equity,Digi International Inc,--,--,19.82
FRC UN Equity,First Republic Bank/CA,--,--,189.27
AMTX UQ Equity,Aemetis Inc,--,--,10.3
MP UN Equity,MP Materials Corp,--,--,37.32
DIOD UW Equity,Diodes Inc,--,--,79.45
RDUS UQ Equity,Radius Health Inc,--,--,17.56
LCII UN Equity,LCI Industries,--,--,129.85
WEN UW Equity,Wendy's Co/The,--,--,23.08
EGP UN Equity,EastGroup Properties Inc,--,--,167.11
EZPW UW Equity,EZCORP Inc,--,--,5.98
EXPO UW Equity,Exponent Inc,--,--,90.25
FNB UN Equity,FNB Corp/PA,--,--,11.9
FELE UW Equity,Franklin Electric Co Inc,--,--,79.51
FFBC UW Equity,First Financial Bancorp,--,--,23.15
FBP UN Equity,First BanCorp/Puerto Rico,--,--,11.57
FICO UN Equity,Fair Isaac Corp,--,--,516.71
FMBI UW Equity,First Midwest Bancorp Inc/IL,--,--,19.15
FUL UN Equity,HB Fuller Co,--,--,63.35
FULT UW Equity,Fulton Financial Corp,--,--,15.33
GBCI UW Equity,Glacier Bancorp Inc,--,--,53.68
GVA UN Equity,Granite Construction Inc,--,--,39.71
GNTX UW Equity,Gentex Corp,--,--,33.02
HVT UN Equity,Haverty Furniture Cos Inc,--,--,41.49
HWC UW Equity,Hancock Whitney Corp,--,--,42.85
HCSG UW Equity,Healthcare Services Group Inc,--,--,31.17
HELE UW Equity,Helen of Troy Ltd,--,--,234.78
HNGR UN Equity,Hanger Inc,--,--,25.11
PLYM UN Equity,Plymouth Industrial REIT Inc,--,--,20.38
HTLD UW Equity,Heartland Express Inc,--,--,17.12
HWKN UW Equity,Hawkins Inc,--,--,32.49
PMVP UW Equity,PMV Pharmaceuticals Inc,--,--,32.82
ICUI UW Equity,ICU Medical Inc,--,--,206.68
PRLD UW Equity,Prelude Therapeutics Inc,--,--,27
MODN UN Equity,Model N Inc,--,--,33.68
IDXX UW Equity,IDEXX Laboratories Inc,--,--,658.99
TILE UW Equity,Interface Inc,--,--,15.26
CBAY UW Equity,Cymabay Therapeutics Inc,--,--,4.22
DIN UN Equity,Dine Brands Global Inc,--,--,87.88
IIVI UW Equity,II-VI Inc,--,--,74.08
GTLS UN Equity,Chart Industries Inc,--,--,149.17
INDB UW Equity,Independent Bank Corp,--,--,72.08
BLUE UW Equity,Bluebird Bio Inc,--,--,31.03
GFF UN Equity,Griffon Corp,--,--,24.6
IVC UN Equity,Invacare Corp,--,--,7.89
IPAR UW Equity,Inter Parfums Inc,--,--,71.01
JJSF UW Equity,J & J Snack Foods Corp,--,--,172.63
KEX UN Equity,Kirby Corp,--,--,59.3
VIVO UW Equity,Meridian Bioscience Inc,--,--,22.13
KLIC UW Equity,Kulicke & Soffa Industries Inc,--,--,55.61
ANET UN Equity,Arista Networks Inc,--,--,374.93
LANC UW Equity,Lancaster Colony Corp,--,--,194.16
LAWS UW Equity,Lawson Products Inc/DE,--,--,52.65
LNN UN Equity,Lindsay Corp,--,--,163.94
CMRX UQ Equity,Chimerix Inc,--,--,7.86
PRA UN Equity,ProAssurance Corp,--,--,21.9
MEI UN Equity,Methode Electronics Inc,--,--,47.4
MMSI UW Equity,Merit Medical Systems Inc,--,--,63.68
MSA UN Equity,MSA Safety Inc,--,--,165.71
MNRO UW Equity,Monro Inc,--,--,62.75
MOG/A UN Equity,Moog Inc,--,--,82.01
MCS UN Equity,Marcus Corp/The,--,--,20.02
MCY UN Equity,Mercury General Corp,--,--,64.71
HFFG UR Equity,HF Foods Group Inc,--,--,5.35
MTRX UW Equity,Matrix Service Co,--,--,10.51
MYE UN Equity,Myers Industries Inc,--,--,20.74
NBTB UW Equity,NBT Bancorp Inc,--,--,34.8
NDSN UW Equity,Nordson Corp,--,--,218.13
NEOG UW Equity,Neogen Corp,--,--,45.76
NNN UN Equity,National Retail Properties Inc,--,--,47.4
NVR UN Equity,NVR Inc,--,--,5185.8701
NWN UN Equity,Northwest Natural Holding Co,--,--,52.13
EVTC UN Equity,EVERTEC Inc,--,--,43.57
ODFL UW Equity,Old Dominion Freight Line Inc,--,--,254.53
RLGT UA Equity,Radiant Logistics Inc,--,--,6.66
CUZ UN Equity,Cousins Properties Inc,--,--,37.24
PDCE UW Equity,PDC Energy Inc,--,--,45.36
AGYS UW Equity,Agilysys Inc,--,--,58.45
PLXS UW Equity,Plexus Corp,--,--,88.42
POWL UW Equity,Powell Industries Inc,--,--,29.89
PSB UN Equity,PS Business Parks Inc,--,--,150.7
KWR UN Equity,Quaker Chemical Corp,--,--,235.35
NXGN UW Equity,NextGen Healthcare Inc,--,--,16.91
RBC UN Equity,Regal Beloit Corp,--,--,129.91
REGN UW Equity,Regeneron Pharmaceuticals Inc,--,--,582.25
RGS UN Equity,Regis Corp,--,--,8.98
OFC UN Equity,Corporate Office Properties Trust,--,--,28.69
UEIC UW Equity,Universal Electronics Inc,--,--,47.37
ROG UN Equity,Rogers Corp,--,--,198.53
