Ticker,Name,Weight,Shares,Price
WSM UN Equity,Williams-Sonoma Inc,--,--,159.25
ARES UN Equity,Ares Management Corp,--,--,62.71
LITE UW Equity,Lumentum Holdings Inc,--,--,82.64
STLD UW Equity,Steel Dynamics Inc,--,--,60.24
VAPO UN Equity,Vapotherm Inc,--,--,23.49
AROC UN Equity,Archrock Inc,--,--,8.94
SHLS UQ Equity,Shoals Technologies Group Inc,--,--,32.46
NMIH UQ Equity,NMI Holdings Inc,--,--,23.43
OSK UN Equity,Oshkosh Corp,--,--,124.36
JAZZ UW Equity,Jazz Pharmaceuticals PLC,--,--,181.08
AGR UN Equity,Avangrid Inc,--,--,52.26
STAR UN Equity,iStar Inc,--,--,20.6
BRO UN Equity,Brown & Brown Inc,--,--,53.49
GPMT UN Equity,Granite Point Mortgage Trust Inc,--,--,15.15
CARS UN Equity,Cars.com Inc,--,--,15.23
VKTX UR Equity,Viking Therapeutics Inc,--,--,6.73
ATRC UQ Equity,AtriCure Inc,--,--,80.18
OI UN Equity,O-I Glass Inc,--,--,16.34
BOX UN Equity,Box Inc,--,--,25.21
PRDO UW Equity,Perdoceo Education Corp,--,--,12.8
HBI UN Equity,Hanesbrands Inc,--,--,18.91
BR UN Equity,Broadridge Financial Solutions Inc,--,--,160.69
HRC UN Equity,Hill-Rom Holdings Inc,--,--,112.89
VNRX UA Equity,VolitionRX Ltd,--,--,3.32
RDN UN Equity,Radian Group Inc,--,--,23.26
CHS UN Equity,Chico's FAS Inc,--,--,6.93
TW UW Equity,Tradeweb Markets Inc,--,--,85.26
CYH UN Equity,Community Health Systems Inc,--,--,15.94
PINS UN Equity,Pinterest Inc,--,--,76.84
MNRL UN Equity,Brigham Minerals Inc,--,--,21.46
ROLL UW Equity,RBC Bearings Inc,--,--,202.18
EAF UN Equity,GrafTech International Ltd,--,--,12.02
DT UN Equity,Dynatrace Inc,--,--,59.68
HOOK UW Equity,Hookipa Pharma Inc,--,--,9.31
OVV UN Equity,Ovintiv Inc,--,--,32.87
ZM UW Equity,Zoom Video Communications Inc,--,--,372.47
GPRE UW Equity,Green Plains Inc,--,--,32.78
MPX UN Equity,Marine Products Corp,--,--,16.4
DENN UR Equity,Denny's Corp,--,--,16.98
GNLN UQ Equity,Greenlane Holdings Inc,--,--,3.87
VNDA UQ Equity,Vanda Pharmaceuticals Inc,--,--,20.78
STOR UN Equity,STORE Capital Corp,--,--,35.53
INGN UW Equity,Inogen Inc,--,--,66.5
VSTO UN Equity,Vista Outdoor Inc,--,--,45.18
USCR UW Equity,US Concrete Inc,--,--,73.7
ISBC UW Equity,Investors Bancorp Inc,--,--,14.79
WSBF UW Equity,Waterstone Financial Inc,--,--,19.73
ILPT UW Equity,Industrial Logistics Properties Trust,--,--,26.75
ULTA UW Equity,Ulta Beauty Inc,--,--,348.86
RXT UW Equity,Rackspace Technology Inc,--,--,19.86
LPG UN Equity,Dorian LPG Ltd,--,--,15.08
BIGC UQ Equity,BigCommerce Holdings Inc,--,--,63.21
ADNT UN Equity,Adient PLC,--,--,44.92
KREF UN Equity,KKR Real Estate Finance Trust Inc,--,--,22.57
DSP UW Equity,Viant Technology Inc,--,--,29.96
MUSA UN Equity,Murphy USA Inc,--,--,132.04
FN UN Equity,Fabrinet,--,--,95.29
TPB UN Equity,Turning Point Brands Inc,--,--,43.04
AMRK UW Equity,A-Mark Precious Metals Inc,--,--,48.72
BL UW Equity,Blackline Inc,--,--,112.18
TCRR UW Equity,TCR2 Therapeutics Inc,--,--,17.8
CWBR UR Equity,Cohbar Inc,--,--,1.28
UMH UN Equity,UMH Properties Inc,--,--,22.45
NCBS UR Equity,Nicolet Bankshares Inc,--,--,71.48
EYE UW Equity,National Vision Holdings Inc,--,--,50.85
ACCO UN Equity,ACCO Brands Corp,--,--,8.68
LE UR Equity,Lands' End Inc,--,--,34.81
CARG UW Equity,Cargurus Inc,--,--,27.03
KIDS UQ Equity,OrthoPediatrics Corp,--,--,66.91
VERO UQ Equity,Venus Concept Inc,--,--,3.18
AOS UN Equity,A O Smith Corp,--,--,69.27
BKD UN Equity,Brookdale Senior Living Inc,--,--,8.3
SLP UW Equity,Simulations Plus Inc,--,--,53.53
FF UN Equity,FutureFuel Corp,--,--,9.88
COFS UR Equity,ChoiceOne Financial Services Inc,--,--,23.61
NVEE UR Equity,NV5 Global Inc,--,--,92.45
PFHD UW Equity,Professional Holding Corp,--,--,18.13
SSP UW Equity,EW Scripps Co/The,--,--,20.98
ONEW UQ Equity,OneWater Marine Inc,--,--,40.72
MRTX UW Equity,Mirati Therapeutics Inc,--,--,164.29
AMC UN Equity,AMC Entertainment Holdings Inc,--,--,54.06
FRST UQ Equity,Primis Financial Corp,--,--,15.21
PTON UW Equity,Peloton Interactive Inc,--,--,121.49
OPRT UW Equity,Oportun Financial Corp,--,--,20.08
SLQT UN Equity,Selectquote Inc,--,--,20.3
AGS UN Equity,PlayAGS Inc,--,--,9.95
SLDB UW Equity,Solid Biosciences Inc,--,--,3.85
FMBH UQ Equity,First Mid Bancshares Inc,--,--,40.96
PGRE UN Equity,Paramount Group Inc,--,--,10.27
HEES UW Equity,H&E Equipment Services Inc,--,--,33.55
PLSE UR Equity,Pulse Biosciences Inc,--,--,18
INFN UW Equity,Infinera Corp,--,--,10.64
ELY UN Equity,Callaway Golf Co,--,--,33.57
SHC UW Equity,Sotera Health Co,--,--,24.74
INFU UA Equity,InfuSystem Holdings Inc,--,--,17.75
BPMC UW Equity,Blueprint Medicines Corp,--,--,90.82
LOVE UQ Equity,Lovesac Co/The,--,--,74.02
TDG UN Equity,TransDigm Group Inc,--,--,673.22
CBOE UF Equity,Cboe Global Markets Inc,--,--,121.77
NGM UW Equity,NGM Biopharmaceuticals Inc,--,--,21.33
IMRA UW Equity,IMARA Inc,--,--,8
AGX UN Equity,Argan Inc,--,--,47.92
UEC UA Equity,Uranium Energy Corp,--,--,2.63
YELP UN Equity,Yelp Inc,--,--,41.02
CERT UW Equity,Certara Inc,--,--,28.32
FDMT UW Equity,4D Molecular Therapeutics Inc,--,--,22.61
SPKE UW Equity,Spark Energy Inc,--,--,10.84
GES UN Equity,Guess? Inc,--,--,26.39
RH UN Equity,RH,--,--,690.72
CERC UR Equity,Cerecor Inc,--,--,3.56
KRUS UQ Equity,Kura Sushi USA Inc,--,--,39.26
BCLI UR Equity,BrainStorm Cell Therapeutics Inc,--,--,4.01
CORR UN Equity,CorEnergy Infrastructure Trust Inc,--,--,6.9
PSN UN Equity,Parsons Corp,--,--,40.26
CDK UW Equity,CDK Global Inc,--,--,50.54
MWA UN Equity,Mueller Water Products Inc,--,--,14.11
CKPT UR Equity,Checkpoint Therapeutics Inc,--,--,3.01
BPYU UW Equity,Brookfield Property REIT Inc,--,--,18.95
VXRT UR Equity,Vaxart Inc,--,--,8.54
COWN UW Equity,Cowen Inc,--,--,42.49
ARCH UN Equity,Arch Resources Inc,--,--,59.22
OVID UW Equity,Ovid therapeutics Inc,--,--,4.34
AMAL UQ Equity,Amalgamated Financial Corp,--,--,15.47
BRP UW Equity,BRP Group Inc,--,--,26.41
MGY UN Equity,Magnolia Oil & Gas Corp,--,--,16.21
LOGC UQ Equity,LogicBio Therapeutics Inc,--,--,4.42
DMTK UR Equity,DermTech Inc,--,--,45.99
FIVE UW Equity,Five Below Inc,--,--,197.72
MTEM UW Equity,Molecular Templates Inc,--,--,8.4
KRG UN Equity,Kite Realty Group Trust,--,--,22.1
IESC UQ Equity,IES Holdings Inc,--,--,50.92
FOLD UQ Equity,Amicus Therapeutics Inc,--,--,10.38
FTNT UW Equity,Fortinet Inc,--,--,242.03
VVNT UN Equity,Vivint Smart Home Inc,--,--,13.38
AMEH UR Equity,Apollo Medical Holdings Inc,--,--,56.5
SBFG UR Equity,SB Financial Group Inc,--,--,18.52
DEI UN Equity,Douglas Emmett Inc,--,--,35.31
FATE UQ Equity,Fate Therapeutics Inc,--,--,84.55
GAN UR Equity,GAN Ltd,--,--,17.08
DOX UW Equity,Amdocs Ltd,--,--,78.85
NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,--,--,31.03
SPR UN Equity,Spirit AeroSystems Holdings Inc,--,--,49.8
BDSI UW Equity,BioDelivery Sciences International Inc,--,--,3.69
RCUS UN Equity,Arcus Biosciences Inc,--,--,28.83
PEN UN Equity,Penumbra Inc,--,--,283.28
WLDN UQ Equity,Willdan Group Inc,--,--,38.12
HA UW Equity,Hawaiian Holdings Inc,--,--,26.75
III UQ Equity,Information Services Group Inc,--,--,5.65
OSW UR Equity,OneSpaWorld Holdings Ltd,--,--,10.31
CLNE UW Equity,Clean Energy Fuels Corp,--,--,10.8
OMER UQ Equity,Omeros Corp,--,--,15.61
OC UN Equity,Owens Corning,--,--,96.65
KYMR UQ Equity,Kymera Therapeutics Inc,--,--,44.38
LLNW UW Equity,Limelight Networks Inc,--,--,3.32
AIMC UW Equity,Altra Industrial Motion Corp,--,--,64.11
YUMC UN Equity,Yum China Holdings Inc,--,--,66
NCMI UW Equity,National CineMedia Inc,--,--,5.01
HWM UN Equity,Howmet Aerospace Inc,--,--,34.84
DHX UN Equity,DHI Group Inc,--,--,3.37
RUN UW Equity,Sunrun Inc,--,--,54.38
PRTS UW Equity,CarParts.com Inc,--,--,18.91
COOP UR Equity,Mr Cooper Group Inc,--,--,34.1
PANW UN Equity,Palo Alto Networks Inc,--,--,375.57
ATHX UR Equity,Athersys Inc,--,--,1.5
CSX UW Equity,CSX Corp,--,--,95.91
VG UW Equity,Vonage Holdings Corp,--,--,14.67
TRN UN Equity,Trinity Industries Inc,--,--,27.11
UFI UN Equity,Unifi Inc,--,--,24.75
SBH UN Equity,Sally Beauty Holdings Inc,--,--,22.57
ESRT UN Equity,Empire State Realty Trust Inc,--,--,11.95
BURL UN Equity,Burlington Stores Inc,--,--,326.02
RMAX UN Equity,RE/MAX Holdings Inc,--,--,33.29
GRBK UR Equity,Green Brick Partners Inc,--,--,22.13
MNSB UR Equity,MainStreet Bancshares Inc,--,--,22.5
ARE UN Equity,Alexandria Real Estate Equities Inc,--,--,184.67
PACB UW Equity,Pacific Biosciences of California Inc,--,--,33.81
KERN UR Equity,Akerna Corp,--,--,4.39
GLRE UW Equity,Greenlight Capital Re Ltd,--,--,9.23
WTRH UW Equity,Waitr Holdings Inc,--,--,1.92
CLFD UQ Equity,Clearfield Inc,--,--,37.24
PWFL UQ Equity,Powerfleet Inc,--,--,7.27
CNK UN Equity,Cinemark Holdings Inc,--,--,22.73
CAI UN Equity,CAI International Inc,--,--,55.72
CHGG UN Equity,Chegg Inc,--,--,82.95
COUP UW Equity,Coupa Software Inc,--,--,255.61
ESGC UN Equity,Eros STX Global Corp,--,--,1.59
ESSA UW Equity,ESSA Bancorp Inc,--,--,17
PRO UN Equity,PROS Holdings Inc,--,--,48.1
KAR UN Equity,KAR Auction Services Inc,--,--,18.22
LFVN UR Equity,Lifevantage Corp,--,--,6.93
AFIB UW Equity,Acutus Medical Inc,--,--,17.66
BATRA UW Equity,Liberty Media Corp-Liberty Braves,--,--,28.01
BATRK UW Equity,Liberty Media Corp-Liberty Braves,--,--,27.27
OSH UN Equity,Oak Street Health Inc,--,--,61.54
LSXMA UW Equity,Liberty Media Corp-Liberty SiriusXM,--,--,47.42
LSXMK UW Equity,Liberty Media Corp-Liberty SiriusXM,--,--,47.08
TSLA UW Equity,Tesla Inc,--,--,671.87
ECHO UW Equity,Echo Global Logistics Inc,--,--,31.87
TSHA UW Equity,Taysha Gene Therapies Inc,--,--,24
CVI UN Equity,CVR Energy Inc,--,--,20.02
PZN UN Equity,Pzena Investment Management Inc,--,--,11.33
MLSS UA Equity,Milestone Scientific Inc,--,--,2.39
SSNC UW Equity,SS&C Technologies Holdings Inc,--,--,73.56
FWONA UW Equity,Liberty Media Corp-Liberty Formula One,--,--,43.47
FWONK UW Equity,Liberty Media Corp-Liberty Formula One,--,--,48.91
G UN Equity,Genpact Ltd,--,--,45.82
SAMG UQ Equity,Silvercrest Asset Management Group Inc,--,--,16.66
ROIC UW Equity,Retail Opportunity Investments Corp,--,--,17.9
EVRG UN Equity,Evergy Inc,--,--,61.66
TRS UW Equity,TriMas Corp,--,--,30.23
KW UN Equity,Kennedy-Wilson Holdings Inc,--,--,20.67
PGNY UW Equity,Progyny Inc,--,--,59.55
TRGP UN Equity,Targa Resources Corp,--,--,45.31
TITN UW Equity,Titan Machinery Inc,--,--,31.8
NWS UW Equity,News Corp,--,--,24.19
LSF UA Equity,Laird Superfood Inc,--,--,29.04
CWH UN Equity,Camping World Holdings Inc,--,--,39.41
FIVN UQ Equity,Five9 Inc,--,--,183.16
EBSB UW Equity,Meridian Bancorp Inc,--,--,21.19
AOUT UW Equity,American Outdoor Brands Inc,--,--,32.53
AEI UR Equity,Alset EHome International Inc,--,--,6.25
SITE UN Equity,SiteOne Landscape Supply Inc,--,--,168.06
TMHC UN Equity,Taylor Morrison Home Corp,--,--,25.93
AIRC UN Equity,Apartment Income REIT Corp,--,--,48.5
TMUS UW Equity,T-Mobile US Inc,--,--,145.34
MSP UN Equity,Datto Holding Corp,--,--,28.16
ARWR UW Equity,Arrowhead Pharmaceuticals Inc,--,--,90.32
CALB UW Equity,California BanCorp,--,--,17.92
MMS UN Equity,Maximus Inc,--,--,92.28
NFBK UW Equity,Northfield Bancorp Inc,--,--,16.69
IIIN UN Equity,Insteel Industries Inc,--,--,32.95
SQ UN Equity,Square Inc,--,--,239.94
IRDM UW Equity,Iridium Communications Inc,--,--,41.9
CONE UW Equity,CyrusOne Inc,--,--,72.71
SMBK UR Equity,SmartFinancial Inc,--,--,25.11
APA UW Equity,APA Corp,--,--,22.2
DAN UN Equity,Dana Inc,--,--,23.93
WGO UN Equity,Winnebago Industries Inc,--,--,69.16
AVEO UR Equity,AVEO Pharmaceuticals Inc,--,--,7
SATS UW Equity,EchoStar Corp,--,--,26.56
HMHC UW Equity,Houghton Mifflin Harcourt Co,--,--,10.54
TNDM UQ Equity,Tandem Diabetes Care Inc,--,--,99.36
PLNT UN Equity,Planet Fitness Inc,--,--,78.12
ST UN Equity,Sensata Technologies Holding PLC,--,--,58.22
ZGNX UQ Equity,Zogenix Inc,--,--,18.7
ERII UW Equity,Energy Recovery Inc,--,--,21.22
MG UN Equity,Mistras Group Inc,--,--,10.26
LOPE UW Equity,Grand Canyon Education Inc,--,--,90.43
IBIO UA Equity,iBio Inc,--,--,1.59
AMRS UW Equity,Amyris Inc,--,--,16.5
NODK UR Equity,NI Holdings Inc,--,--,20.11
APOG UW Equity,Apogee Enterprises Inc,--,--,43.3
MHH UA Equity,Mastech Digital Inc,--,--,14.8
FSFG UR Equity,First Savings Financial Group Inc,--,--,73.94
MEC UN Equity,Mayville Engineering Co Inc,--,--,19.74
ASPS UW Equity,Altisource Portfolio Solutions SA,--,--,9.01
SREV UW Equity,ServiceSource International Inc,--,--,1.29
SPFI UW Equity,South Plains Financial Inc,--,--,23.32
CRTX UW Equity,Cortexyme Inc,--,--,55.73
ACRX UQ Equity,AcelRx Pharmaceuticals Inc,--,--,1.42
NXTC UW Equity,NextCure Inc,--,--,8.48
AXLA UQ Equity,Axcella Health Inc,--,--,4.11
HCHC UN Equity,HC2 Holdings Inc,--,--,4.21
AIN UN Equity,Albany International Corp,--,--,92.25
TBNK UW Equity,Territorial Bancorp Inc,--,--,25.37
PANL UR Equity,Pangaea Logistics Solutions Ltd,--,--,5.085
ATO UN Equity,Atmos Energy Corp,--,--,98.93
BOH UN Equity,Bank of Hawaii Corp,--,--,87.43
B UN Equity,Barnes Group Inc,--,--,52.09
BKH UN Equity,Black Hills Corp,--,--,67.98
LPLA UW Equity,LPL Financial Holdings Inc,--,--,142.57
MTRN UN Equity,Materion Corp,--,--,78.53
TRTN UN Equity,Triton International Ltd,--,--,52.98
JBGS UN Equity,JBG SMITH Properties,--,--,33.17
DRVN UW Equity,Driven Brands Holdings Inc,--,--,30.85
BVS UW Equity,Bioventus Inc,--,--,18.8
CBT UN Equity,Cabot Corp,--,--,56.74
PLTK UW Equity,Playtika Holding Corp,--,--,24.4
APR UW Equity,Apria Inc,--,--,27.98
CSL UN Equity,Carlisle Cos Inc,--,--,189.95
SGFY UN Equity,Signify Health Inc,--,--,30.31
BKU UN Equity,BankUnited Inc,--,--,44.59
CHE UN Equity,Chemed Corp,--,--,488.95
CBB UN Equity,Cincinnati Bell Inc,--,--,15.39
CMC UN Equity,Commercial Metals Co,--,--,31.08
CTS UN Equity,CTS Corp,--,--,35.58
CW UN Equity,Curtiss-Wright Corp,--,--,122.08
DBD UN Equity,Diebold Nixdorf Inc,--,--,13.39
PEB UN Equity,Pebblebrook Hotel Trust,--,--,24
DCI UN Equity,Donaldson Co Inc,--,--,63.24
DY UN Equity,Dycom Industries Inc,--,--,77.61
GNRC UN Equity,Generac Holdings Inc,--,--,396.05
ESE UN Equity,ESCO Technologies Inc,--,--,94.14
CLDT UN Equity,Chatham Lodging Trust,--,--,13.36
FSS UN Equity,Federal Signal Corp,--,--,40.23
LEA UN Equity,Lear Corp,--,--,177.91
FCF UN Equity,First Commonwealth Financial Corp,--,--,14.6
UNFI UN Equity,United Natural Foods Inc,--,--,39
JACK UW Equity,Jack in the Box Inc,--,--,120.08
TRNO UN Equity,Terreno Realty Corp,--,--,66.18
GATX UN Equity,GATX Corp,--,--,90.5
AJRD UN Equity,Aerojet Rocketdyne Holdings Inc,--,--,48.09
CALX UN Equity,Calix Inc,--,--,48.01
GGG UN Equity,Graco Inc,--,--,74.98
HAE UN Equity,Haemonetics Corp,--,--,65.97
AVNT UN Equity,Avient Corp,--,--,48.98
HE UN Equity,Hawaiian Electric Industries Inc,--,--,42.82
MTH UN Equity,Meritage Homes Corp,--,--,91.84
CHTR UW Equity,Charter Communications Inc,--,--,721.29
HMN UN Equity,Horace Mann Educators Corp,--,--,37.88
UBA UN Equity,Urstadt Biddle Properties Inc,--,--,19.95
HUBB UN Equity,Hubbell Inc,--,--,185.64
OPTN UW Equity,Optinose Inc,--,--,3.27
IDA UN Equity,IDACORP Inc,--,--,100.03
IEX UN Equity,IDEX Corp,--,--,219.82
INT UN Equity,World Fuel Services Corp,--,--,33.13
MIME UW Equity,Mimecast Ltd,--,--,54.61
KMT UN Equity,Kennametal Inc,--,--,36.13
ESTE UN Equity,Earthstone Energy Inc,--,--,11.77
LZB UN Equity,La-Z-Boy Inc,--,--,37.85
SR UN Equity,Spire Inc,--,--,73.17
LDL UN Equity,Lydall Inc,--,--,60.36
PLOW UN Equity,Douglas Dynamics Inc,--,--,41.94
MDC UN Equity,MDC Holdings Inc,--,--,49.85
EXPR UN Equity,Express Inc,--,--,7.1
ALE UN Equity,ALLETE Inc,--,--,70.06
HPP UN Equity,Hudson Pacific Properties Inc,--,--,28.85
MLI UN Equity,Mueller Industries Inc,--,--,43.82
NFG UN Equity,National Fuel Gas Co,--,--,53.87
GDOT UN Equity,Green Dot Corp,--,--,48.24
NPK UN Equity,National Presto Industries Inc,--,--,103.25
NJR UN Equity,New Jersey Resources Corp,--,--,40.18
OGE UN Equity,OGE Energy Corp,--,--,34.38
OLN UN Equity,Olin Corp,--,--,46.66
OMI UN Equity,Owens & Minor Inc,--,--,41.17
DOOR UN Equity,Masonite International Corp,--,--,111.49
OXM UN Equity,Oxford Industries Inc,--,--,97.93
PKE UN Equity,Park Aerospace Corp,--,--,15.36
TDW UN Equity,Tidewater Inc,--,--,12.87
AFG UN Equity,American Financial Group Inc/OH,--,--,126.9
PVH UN Equity,PVH Corp,--,--,110.91
THR UN Equity,Thermon Group Holdings Inc,--,--,18.23
PCH UW Equity,PotlatchDeltic Corp,--,--,52.75
RJF UN Equity,Raymond James Financial Inc,--,--,132.06
RLI UN Equity,RLI Corp,--,--,104.12
ELMD UA Equity,Electromed Inc,--,--,11.72
ROL UN Equity,Rollins Inc,--,--,34.04
SJI UN Equity,South Jersey Industries Inc,--,--,26.85
COR UN Equity,CoreSite Realty Corp,--,--,133.75
OCDX UW Equity,Ortho Clinical Diagnostics Holdings PLC,--,--,21.75
SWX UN Equity,Southwest Gas Holdings Inc,--,--,64.54
NDLS UW Equity,Noodles & Co,--,--,12.74
SMP UN Equity,Standard Motor Products Inc,--,--,43.35
UNVR UN Equity,Univar Solutions Inc,--,--,25.61
CSWI UW Equity,CSW Industrials Inc,--,--,117.94
PJT UN Equity,PJT Partners Inc,--,--,73.35
SXI UN Equity,Standex International Corp,--,--,94.58
BAH UN Equity,Booz Allen Hamilton Holding Corp,--,--,87.48
QRVO UW Equity,Qorvo Inc,--,--,183.35
BTAI UR Equity,Bioxcel Therapeutics Inc,--,--,31.08
AL UN Equity,Air Lease Corp,--,--,44.47
SF UN Equity,Stifel Financial Corp,--,--,65.93
MSGS UN Equity,Madison Square Garden Sports Corp,--,--,176.55
RGR UN Equity,Sturm Ruger & Co Inc,--,--,86.66
THO UN Equity,Thor Industries Inc,--,--,111.56
ZG UW Equity,Zillow Group Inc,--,--,118.96
FMAO UR Equity,Farmers & Merchants Bancorp Inc/Archbold,--,--,21.75
TR UN Equity,Tootsie Roll Industries Inc,--,--,34.39
TTC UN Equity,Toro Co/The,--,--,109.07
TG UN Equity,Tredegar Corp,--,--,13.88
UGI UN Equity,UGI Corp,--,--,47.29
AGFY UR Equity,Agrify Corp,--,--,13.09
UNF UN Equity,UniFirst Corp/MA,--,--,235.51
TYME UR Equity,Tyme Technologies Inc,--,--,1.31
SXT UN Equity,Sensient Technologies Corp,--,--,87.19
VRA UW Equity,Vera Bradley Inc,--,--,11.99
UHT UN Equity,Universal Health Realty Income Trust,--,--,61.75
UVV UN Equity,Universal Corp/VA,--,--,56.08
TALO UN Equity,Talos Energy Inc,--,--,17.01
AVA UN Equity,Avista Corp,--,--,43.57
WRI UN Equity,Weingarten Realty Investors,--,--,32.38
BE UN Equity,Bloom Energy Corp,--,--,27.38
WST UN Equity,West Pharmaceutical Services Inc,--,--,360.06
WWW UN Equity,Wolverine World Wide Inc,--,--,33.87
CBRL UW Equity,Cracker Barrel Old Country Store Inc,--,--,149.12
SAVA UR Equity,Cassava Sciences Inc,--,--,78.41
HNI UN Equity,HNI Corp,--,--,44.79
KELYA UW Equity,Kelly Services Inc,--,--,25.22
SC UN Equity,Santander Consumer USA Holdings Inc,--,--,37.58
MLHR UW Equity,Herman Miller Inc,--,--,48.28
AQST UQ Equity,Aquestive Therapeutics Inc,--,--,4.12
SON UN Equity,Sonoco Products Co,--,--,66.84
GNTY UW Equity,Guaranty Bancshares Inc/TX,--,--,34.68
ESI UN Equity,Element Solutions Inc,--,--,23.44
AAON UW Equity,AAON Inc,--,--,61.08
VRNT UW Equity,Verint Systems Inc,--,--,45.37
ARCB UW Equity,ArcBest Corp,--,--,58.14
MESA UW Equity,Mesa Air Group Inc,--,--,9.25
AVD UN Equity,American Vanguard Corp,--,--,17.61
TVTY UW Equity,Tivity Health Inc,--,--,27.57
ATNI UW Equity,ATN International Inc,--,--,47.45
AZZ UN Equity,AZZ Inc,--,--,52.29
BELFB UW Equity,Bel Fuse Inc,--,--,14.96
ASMB UW Equity,Assembly Biosciences Inc,--,--,4.1
MCBS UW Equity,Metrocity Bankshares Inc,--,--,17.48
FREQ UW Equity,Frequency Therapeutics Inc,--,--,10.81
BHE UN Equity,Benchmark Electronics Inc,--,--,28.86
APRE UW Equity,Aprea Therapeutics Inc,--,--,5.02
BIO UN Equity,Bio-Rad Laboratories Inc,--,--,633.56
KNX UN Equity,Knight-Swift Transportation Holdings Inc,--,--,45.92
BKE UN Equity,Buckle Inc/The,--,--,46.51
CNR UN Equity,Cornerstone Building Brands Inc,--,--,18.7
STAG UN Equity,STAG Industrial Inc,--,--,38.15
CTLT UN Equity,Catalent Inc,--,--,109.16
MYRG UW Equity,MYR Group Inc,--,--,88.26
BMI UN Equity,Badger Meter Inc,--,--,95.96
SYF UN Equity,Synchrony Financial,--,--,49.8
PTRS UR Equity,Partners Bancorp,--,--,8.05
BRC UN Equity,Brady Corp,--,--,58.01
INN UN Equity,Summit Hotel Properties Inc,--,--,9.9
CATO UN Equity,Cato Corp/The,--,--,17.13
CAKE UW Equity,Cheesecake Factory Inc/The,--,--,54.13
AMTI UW Equity,Applied Molecular Transport Inc,--,--,45.99
AAT UN Equity,American Assets Trust Inc,--,--,37.51
CASY UW Equity,Casey's General Stores Inc,--,--,196.95
CHEF UW Equity,Chefs' Warehouse Inc/The,--,--,32.32
MRBK UW Equity,Meridian Corp,--,--,26.25
CATY UW Equity,Cathay General Bancorp,--,--,40.81
CBU UN Equity,Community Bank System Inc,--,--,78.46
CENTA UW Equity,Central Garden & Pet Co,--,--,49.04
CGNX UW Equity,Cognex Corp,--,--,82.31
OFED UR Equity,Oconee Federal Financial Corp,--,--,22.79
CHCO UW Equity,City Holding Co,--,--,77.35
CLH UN Equity,Clean Harbors Inc,--,--,92.51
CRK UN Equity,Comstock Resources Inc,--,--,6.5
RLJ UN Equity,RLJ Lodging Trust,--,--,15.46
CMTL UW Equity,Comtech Telecommunications Corp,--,--,26.59
COHU UW Equity,Cohu Inc,--,--,34.75
COLB UW Equity,Columbia Banking System Inc,--,--,39.64
BH UN Equity,Biglari Holdings Inc,--,--,156.59
GNE UN Equity,Genie Energy Ltd,--,--,6.39
CRUS UW Equity,Cirrus Logic Inc,--,--,82.03
CRVL UW Equity,CorVel Corp,--,--,131.49
FMTX UQ Equity,Forma Therapeutics Holdings Inc,--,--,26.06
PROG UQ Equity,Progenity Inc,--,--,3.95
DGII UW Equity,Digi International Inc,--,--,19.96
FRC UN Equity,First Republic Bank/CA,--,--,188.65
DIOD UW Equity,Diodes Inc,--,--,77.74
RDUS UQ Equity,Radius Health Inc,--,--,20.8
LCII UN Equity,LCI Industries,--,--,130.24
WEN UW Equity,Wendy's Co/The,--,--,23.17
LMST UR Equity,Limestone Bancorp Inc,--,--,16.5
EGP UN Equity,EastGroup Properties Inc,--,--,166.92
ENZ UN Equity,Enzo Biochem Inc,--,--,3.2
EZPW UW Equity,EZCORP Inc,--,--,6.38
EXPO UW Equity,Exponent Inc,--,--,89.91
FNB UN Equity,FNB Corp/PA,--,--,12.75
FELE UW Equity,Franklin Electric Co Inc,--,--,79.29
FFBC UW Equity,First Financial Bancorp,--,--,24.9
FBP UN Equity,First BanCorp/Puerto Rico,--,--,12.44
FICO UN Equity,Fair Isaac Corp,--,--,500.98
FMBI UW Equity,First Midwest Bancorp Inc/IL,--,--,20.45
FUL UN Equity,HB Fuller Co,--,--,63.79
FULT UW Equity,Fulton Financial Corp,--,--,16.4
GBCI UW Equity,Glacier Bancorp Inc,--,--,56.79
GVA UN Equity,Granite Construction Inc,--,--,42.45
GNTX UW Equity,Gentex Corp,--,--,33.4
HVT UN Equity,Haverty Furniture Cos Inc,--,--,40.23
HWC UW Equity,Hancock Whitney Corp,--,--,46.52
HCSG UW Equity,Healthcare Services Group Inc,--,--,32.57
HELE UW Equity,Helen of Troy Ltd,--,--,222.68
HNGR UN Equity,Hanger Inc,--,--,24.39
PLYM UN Equity,Plymouth Industrial REIT Inc,--,--,20.2
HTLD UW Equity,Heartland Express Inc,--,--,17.57
HWKN UW Equity,Hawkins Inc,--,--,32.99
PMVP UW Equity,PMV Pharmaceuticals Inc,--,--,33.68
ICUI UW Equity,ICU Medical Inc,--,--,209.04
PRLD UW Equity,Prelude Therapeutics Inc,--,--,31.9
MODN UN Equity,Model N Inc,--,--,35.35
IDXX UW Equity,IDEXX Laboratories Inc,--,--,620.64
TILE UW Equity,Interface Inc,--,--,15.5
CBAY UW Equity,Cymabay Therapeutics Inc,--,--,4.7
DIN UN Equity,Dine Brands Global Inc,--,--,88.75
IIVI UW Equity,II-VI Inc,--,--,71.02
GTLS UN Equity,Chart Industries Inc,--,--,138.04
