14-Nov-05,1861.250
15-Nov-05,1854.280
16-Nov-05,1857.970
17-Nov-05,1875.490
18-Nov-05,1883.990
21-Nov-05,1893.930
22-Nov-05,1903.660
23-Nov-05,1910.390
25-Nov-05,1914.410
28-Nov-05,1898.370
29-Nov-05,1898.740
30-Nov-05,1887.280
01-Dec-05,1910.230
02-Dec-05,1910.860
05-Dec-05,1906.420
06-Dec-05,1908.890
07-Dec-05,1899.690
08-Dec-05,1897.570
09-Dec-05,1902.920
12-Dec-05,1904.590
13-Dec-05,1915.300
14-Dec-05,1923.440
15-Dec-05,1920.850
16-Dec-05,1915.400
19-Dec-05,1904.210
20-Dec-05,1903.810
21-Dec-05,1908.650
22-Dec-05,1917.160
23-Dec-05,1918.250
27-Dec-05,1899.930
28-Dec-05,1902.740
29-Dec-05,1897.200
30-Dec-05,1887.940
03-Jan-06,1918.960
04-Jan-06,1926.390
05-Jan-06,1926.440
06-Jan-06,1945.020
09-Jan-06,1952.130
10-Jan-06,1951.530
11-Jan-06,1958.560
12-Jan-06,1946.280
13-Jan-06,1948.640
17-Jan-06,1941.570
18-Jan-06,1934.210
19-Jan-06,1944.980
20-Jan-06,1909.350
23-Jan-06,1912.910
24-Jan-06,1917.540
25-Jan-06,1914.280
26-Jan-06,1928.170
27-Jan-06,1943.340
30-Jan-06,1945.660
31-Jan-06,1937.930
01-Feb-06,1941.750
02-Feb-06,1924.670
03-Feb-06,1914.500
06-Feb-06,1916.040
07-Feb-06,1900.580
08-Feb-06,1917.840
09-Feb-06,1915.100
10-Feb-06,1920.000
13-Feb-06,1914.020
14-Feb-06,1933.460
15-Feb-06,1940.690
16-Feb-06,1955.060
17-Feb-06,1951.830
21-Feb-06,1945.450
22-Feb-06,1960.260
23-Feb-06,1953.370
24-Feb-06,1956.140
27-Feb-06,1963.580
28-Feb-06,1943.190
01-Mar-06,1959.770
02-Mar-06,1956.600
03-Mar-06,1953.740
06-Mar-06,1940.200
07-Mar-06,1936.680
08-Mar-06,1941.170
09-Mar-06,1931.730
10-Mar-06,1945.930
13-Mar-06,1950.390
14-Mar-06,1970.660
15-Mar-06,1979.210
16-Mar-06,1982.760
17-Mar-06,1985.690
20-Mar-06,1982.400
21-Mar-06,1970.500
22-Mar-06,1982.400
23-Mar-06,1977.290
24-Mar-06,1979.240
27-Mar-06,1977.190
28-Mar-06,1964.470
29-Mar-06,1979.510
30-Mar-06,1975.600
31-Mar-06,1967.380
03-Apr-06,1971.930
04-Apr-06,1984.470
05-Apr-06,1993.210
06-Apr-06,1989.870
07-Apr-06,1969.300
10-Apr-06,1971.030
11-Apr-06,1956.120
12-Apr-06,1958.490
13-Apr-06,1960.010
17-Apr-06,1954.250
18-Apr-06,1988.180
19-Apr-06,1991.840
20-Apr-06,1994.230
21-Apr-06,1993.990
24-Apr-06,1989.200
25-Apr-06,1979.510
26-Apr-06,1985.290
27-Apr-06,1992.390
28-Apr-06,1993.790
